stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
2165,2165,"ELGIN / DUNDAS",,  43.360841, -80.298123,,,0,
2166,2166,"ELGIN / LINNWOOD",,  43.362014, -80.298603,,,0,
2167,2167,"ELGIN / MANCHESTER",,  43.365029, -80.299840,,,0,
2168,2168,"ELGIN / MARION",,  43.366555, -80.300439,,,0,
2169,2169,"ALISON / ELGIN",,  43.368166, -80.300334,,,0,
2170,2170,"ALISON / RADFORD",,  43.368804, -80.297192,,,0,
2171,2171,"ALISON / LAURIS",,  43.367024, -80.294793,,,0,
2172,2172,"ALISON / HILLTOP",,  43.364425, -80.293762,,,0,
2173,2173,"HILLTOP / FRANKLIN",,  43.364343, -80.292270,,,0,
2174,2174,"FRANKLIN / GREEN GATE",,  43.356877, -80.286260,,,0,
2175,2175,"FRANKLIN / DUNDAS",,  43.354885, -80.287357,,,0,
2176,2176,"DUNDAS / FRANKLIN",,  43.355752, -80.289124,,,0,
2177,2177,"ELGIN / ELLIOTT",,  43.354938, -80.295908,,,0,
2178,2178,"ELGIN / SOUTH",,  43.353702, -80.295404,,,0,
2179,2179,"ELGIN / WOOLLEY",,  43.350661, -80.294201,,,0,
2180,2180,"ELGIN / CHAMPLAIN",,  43.348186, -80.293235,,,0,
2181,2181,"CHAMPLAIN / BRIERDALE",,  43.347039, -80.296987,,,0,
2182,2182,"CHAMPLAIN / CHRISTOPHER",,  43.346547, -80.299003,,,0,
2183,2183,"CHRISTOPHER / FOSTER",,  43.348447, -80.300425,,,0,
2184,2184,"CHRISTOPHER / BALLANTYNE",,  43.350423, -80.301205,,,0,
2185,2185,"CHRISTOPHER / ELLIOTT",,  43.353953, -80.302620,,,0,
2186,2186,"MAIN / WATER",,  43.359035, -80.315075,,,0,
2187,2187,"North Square / Grand",,  43.359222, -80.317838,,,0,
2188,2188,"GEORGE / BLAIR",,  43.361497, -80.318725,,,0,
2189,2189,"GEORGE / HOBSON",,  43.363585, -80.318665,,,0,
2190,2190,"GEORGE / JAMES",,  43.366570, -80.320853,,,0,
2191,2191,"SUNSET / SAXONY",,  43.368313, -80.324857,,,0,
2192,2192,"SUNSET / BISMARK",,  43.370473, -80.326130,,,0,
2193,2193,"SUNSET / BLAIR ROAD P.S.",,  43.372579, -80.327563,,,0,
2194,2194,"SUNSET / CLEARVIEW",,  43.373749, -80.330525,,,0,
2195,2195,"CLEARVIEW / BLAIR",,  43.372435, -80.333625,,,0,
2196,2196,"BISMARK / BLAIR",,  43.370987, -80.332394,,,0,
2197,2197,"BLAIR / KENMORE",,  43.369499, -80.330411,,,0,
2198,2198,"BLAIR / SHERWOOD",,  43.367757, -80.328282,,,0,
2199,2199,"BLAIR / GRANT",,  43.366723, -80.327047,,,0,
2200,2200,"BLAIR / JAMES",,  43.363899, -80.322993,,,0,
2201,2201,"BLENHEIM / LANSDOWNE",,  43.361612, -80.321390,,,0,
2202,2202,"BLENHEIM / VAIR",,  43.361582, -80.325611,,,0,
2203,2203,"PARKWOOD / BLENHEIM",,  43.359540, -80.332075,,,0,
2204,2204,"SALISBURY / CORWIN",,  43.357218, -80.332286,,,0,
2205,2205,"HILLCREST / HIGHLAND",,  43.356260, -80.333148,,,0,
2206,2206,"HILLCREST / CHURCHILL",,  43.353752, -80.332299,,,0,
2207,2207,"CHURCHILL / WESTGATE",,  43.353885, -80.330521,,,0,
2208,2208,"CHURCHILL / LANEWAY 131",,  43.354718, -80.326699,,,0,
2209,2209,"CHURCHILL / BARRIE",,  43.354710, -80.325341,,,0,
2210,2210,"CHURCHILL / LANSDOWNE",,  43.354710, -80.321939,,,0,
2211,2211,"ST. ANDREWS / GRAND",,  43.356503, -80.317905,,,0,
2212,2212,"MAIN / MILL",,  43.358817, -80.313276,,,0,
2213,2213,"MAIN / BRUCE",,  43.356919, -80.307683,,,0,
2214,2214,"MAIN / PECK",,  43.356557, -80.304454,,,0,
2215,2215,"MAIN / LINCOLN",,  43.356241, -80.301286,,,0,
2216,2216,"MAIN / ELGIN",,  43.356564, -80.296667,,,0,
2217,2217,"MAIN / FRANKLIN",,  43.358241, -80.286911,,,0,
2218,2218,"PATH TO ELLIOTT",,  43.353517, -80.288842,,,0,
2219,2219,"FRANKLIN / MORNING CALM",,  43.351487, -80.289618,,,0,
2220,2220,"CHAMPLAIN / FRANKLIN",,  43.348314, -80.287619,,,0,
2221,2221,"CHAMPLAIN / CARLOS",,  43.349186, -80.284611,,,0,
2222,2222,"LISBON PINES / CHAMPLAIN",,  43.349543, -80.281213,,,0,
2223,2223,"LISBON PINES / SANTA MARIA",,  43.346452, -80.280830,,,0,
2224,2224,"LISBON PINES / MYERS",,  43.344855, -80.280269,,,0,
2225,2225,"GATEHOUSE / MCNICHOL",,  43.343164, -80.279167,,,0,
2226,2226,"GATEHOUSE / WHEELER",,  43.341307, -80.280274,,,0,
2227,2227,"GATEHOUSE / FLOCKHART",,  43.341583, -80.282627,,,0,
2228,2228,"GATEHOUSE / MYERS",,  43.343717, -80.284107,,,0,
2229,2229,"MYERS / FRANKLIN",,  43.343629, -80.285749,,,0,
2230,2230,"MYERS / ELGIN",,  43.342683, -80.291485,,,0,
2231,2231,"MYERS / GREENBRIER",,  43.342240, -80.294069,,,0,
2232,2232,"FAIRVIEW PARK TERMINAL",,  43.423294, -80.441181,,,0,place_FVM
2233,2233,"CHRISTOPHER / MYERS",,  43.341462, -80.300814,,,0,
2234,2234,"CHRISTOPHER / TUTTON",,  43.343928, -80.300687,,,0,
2235,2235,"CHAMPLAIN / CHRISTOPHER",,  43.346338, -80.300141,,,0,
2236,2236,"MCDONALD / DORSET",,  43.346239, -80.303128,,,0,
2237,2237,"GLENVIEW / MCDONALD",,  43.348069, -80.304896,,,0,
2238,2238,"GLENVIEW / HENRY",,  43.347328, -80.308952,,,0,
2239,2239,"GLENVIEW / ALBERT",,  43.347102, -80.310311,,,0,
2240,2240,"ALBERT / BALLANTYNE",,  43.348709, -80.311033,,,0,
2241,2241,"BALLANTYNE / MCKAY",,  43.349487, -80.307076,,,0,
2242,2242,"MCKAY / SOUTH",,  43.350929, -80.307393,,,0,
2243,2243,"CENTRE / ELLIOTT",,  43.352800, -80.308581,,,0,
2244,2244,"CENTRE / CONCESSION",,  43.354054, -80.308949,,,0,
2245,2245,"Grand / South Square",,  43.358501, -80.317624,,,0,
2246,2246,"ST. ANDREWS / GEORGE",,  43.356541, -80.318213,,,0,
2247,2247,"ST. ANDREWS / FRASER",,  43.354429, -80.321976,,,0,
2248,2248,"ST. ANDREWS / CEDAR",,  43.352674, -80.323587,,,0,
2249,2249,"WESTGATE CTR",,  43.351556, -80.329362,,,0,
2250,2250,"SOUTHWOOD / CEDAR",,  43.349759, -80.336217,,,0,
2251,2251,"SOUTHWOOD / WESTWOOD",,  43.346465, -80.335106,,,0,
2252,2252,"SOUTHWOOD / WEDGEWOOD",,  43.344830, -80.334100,,,0,
2253,2253,"WEDGEWOOD / GRAND RIDGE",,  43.342923, -80.337526,,,0,
2254,2254,"GRAND RIDGE / MARK",,  43.341554, -80.335961,,,0,
2255,2255,"GRAND RIDGE / ST. ANDREWS",,  43.340733, -80.334144,,,0,
2256,2256,"GRAND RIDGE / STIRLING MACGREGOR",,  43.338886, -80.332413,,,0,
2257,2257,"GRAND RIDGE / OAK HILL",,  43.336472, -80.330737,,,0,
2258,2258,"CULHAM / RIDGEWOOD",,  43.339546, -80.329766,,,0,
2259,2259,"CULHAM / RIDGEWOOD",,  43.340007, -80.327083,,,0,
2260,2260,"CULHAM / TAIT",,  43.340961, -80.323952,,,0,
2261,2261,"TAIT / FOURTH",,  43.343529, -80.324207,,,0,
2262,2262,"FOURTH / VINCENT",,  43.342902, -80.327755,,,0,
2263,2263,"FOURTH / ST. ANDREWS",,  43.343167, -80.331453,,,0,
2264,2264,"SOUTHWOOD / ST. ANDREWS",,  43.344689, -80.331597,,,0,
2265,2265,"SOUTHWOOD / WESTWOOD",,  43.346086, -80.334851,,,0,
2266,2266,"SOUTHWOOD / CEDAR",,  43.350137, -80.336176,,,0,
2267,2267,"WESTGATE CTR",,  43.351384, -80.329352,,,0,
2268,2268,"Grand / South Square",,  43.358590, -80.317499,,,0,
2269,2269,"CHRISTOPHER / ELLIOTT",,  43.354134, -80.302754,,,0,
2270,2270,"CHRISTOPHER / SOUTH",,  43.352067, -80.301963,,,0,
2271,2271,"BALLANTYNE / EAST",,  43.350271, -80.302835,,,0,
2272,2272,"BALLANTYNE / MCDONALD",,  43.349915, -80.304912,,,0,
2273,2273,"BALLANTYNE / MCKAY",,  43.349585, -80.306927,,,0,
2274,2274,"MCKAY / GLENVIEW",,  43.347799, -80.306503,,,0,
2275,2275,"GLENVIEW / MCDONALD",,  43.347986, -80.304626,,,0,
2276,2276,"MCDONALD / DORSET",,  43.346402, -80.303274,,,0,
2277,2277,"CHAMPLAIN / CHRISTOPHER",,  43.346238, -80.299994,,,0,
2278,2278,"CHRISTOPHER / TUTTON",,  43.343813, -80.300960,,,0,
2279,2279,"CHRISTOPHER / MYERS",,  43.341318, -80.300939,,,0,
2280,2280,"MYERS / WOODLAND",,  43.340188, -80.306109,,,0,
2281,2281,"EDGEMERE / SANDALWOOD",,  43.339281, -80.307932,,,0,
2282,2282,"EDGEMERE / PLOUGHMANS",,  43.338033, -80.307021,,,0,
2283,2283,"EDGEMERE / LANGLAW",,  43.335858, -80.306331,,,0,
2284,2284,"LANGLAW / ENFIELD",,  43.336131, -80.303712,,,0,
2285,2285,"CHRISTOPHER / WHEATLAND",,  43.338005, -80.299484,,,0,
2286,2286,"CHRISTOPHER / MYERS",,  43.340514, -80.300529,,,0,
2287,2287,"MYERS / LORRAINE",,  43.341497, -80.297704,,,0,
2288,2288,"MYERS / GREENBRIER",,  43.342227, -80.293501,,,0,
2289,2289,"MYERS / ELGIN",,  43.342742, -80.290356,,,0,
2291,2291,"FRANKLIN / MYERS",,  43.343772, -80.287093,,,0,
2292,2292,"FRANKLIN / COPPERFIELD",,  43.346715, -80.288243,,,0,
2293,2293,"CHAMPLAIN / BAKERSFIELD",,  43.348496, -80.289431,,,0,
2294,2294,"CHAMPLAIN / ELGIN",,  43.348052, -80.291941,,,0,
2295,2295,"ELGIN / WOOLLEY",,  43.351426, -80.294357,,,0,
2297,2297,"ELGIN / ELLIOTT",,  43.354405, -80.295594,,,0,
2298,2298,"ELGIN / MAIN",,  43.356436, -80.296409,,,0,
2299,2299,"SOUTH / CHALMERS",,  43.353121, -80.297657,,,0,
2300,2300,"CHALMERS / MAIN",,  43.356028, -80.298931,,,0,
2301,2301,"MAIN / LOWREY",,  43.356283, -80.300779,,,0,
2302,2302,"MAIN / CATHAY",,  43.356531, -80.303109,,,0,
2303,2303,"MAIN / ARTHUR WHITE",,  43.356811, -80.306228,,,0,
2304,2304,"MAIN / SPRUCE",,  43.357146, -80.307976,,,0,
2308,2308,"HOMER WATSON",,  43.387470, -80.411959,,,0,
2310,2310,"CHERRY BLOSSOM / BARNES",,  43.415296, -80.383428,,,0,
2312,2312,"CHERRY BLOSSOM / FOUNTAIN",,  43.412631, -80.375130,,,0,
2313,2313,"BISHOP / MARY",,  43.392515, -80.339491,,,0,
2314,2314,"FOUNTAIN / TOYOTA GATE 1",,  43.416272, -80.375698,,,0,
2315,2315,"FOUNTAIN / TOYOTA GATE 2",,  43.418960, -80.376659,,,0,
2316,2316,"LOBLAWS",,  43.429058, -80.379026,,,0,
2317,2317,"MAPLE GROVE / FOUNTAIN",,  43.423795, -80.381551,,,0,
2318,2318,"MAPLE GROVE / CHERRY BLOSSOM",,  43.416556, -80.387604,,,0,
2319,2319,"WEBER / QUEEN",,  43.451861, -80.487051,,,0,
2320,2320,"QUEEN / AHRENS",,  43.453209, -80.486397,,,0,
2327,2327,"BISHOP / MARY",,  43.392407, -80.339159,,,0,
2333,2333,"VICTORIA / FREDERICK",,  43.466240, -80.457432,,,0,
2335,2335,"VICTORIA / FORFAR",,  43.467375, -80.453824,,,0,
2336,2336,"VICTORIA / NATCHEZ",,  43.468414, -80.450675,,,0,
2337,2337,"1373 VICTORIA ST",,  43.469532, -80.447389,,,0,
2339,2339,"LACKNER / VICTORIA",,  43.470941, -80.440885,,,0,
2344,2344,"NATCHEZ / HALIFAX",,  43.464507, -80.445308,,,0,
2345,2345,"NATCHEZ / MATTHEW",,  43.465728, -80.446372,,,0,
2346,2346,"NATCHEZ / ROTHSAY",,  43.467952, -80.448318,,,0,
2347,2347,"VICTORIA / NATCHEZ",,  43.468479, -80.451119,,,0,
2348,2348,"VICTORIA / FORFAR",,  43.467360, -80.454492,,,0,
2350,2350,"FREDERICK / TURNER",,  43.464181, -80.459284,,,0,
2352,2352,"Victoria / Edna",,  43.460584, -80.476593,,,0,
2358,2358,"QUEEN / AHRENS",,  43.453380, -80.486346,,,0,
2359,2359,"WEBER / SCOTT",,  43.450436, -80.484344,,,0,
2361,2361,"KRUG / SAMUEL",,  43.450961, -80.477121,,,0,
2362,2362,"KRUG / LYDIA",,  43.451867, -80.474493,,,0,
2363,2363,"KRUG / EAST",,  43.452650, -80.472287,,,0,
2364,2364,"KRUG / MELROSE",,  43.453253, -80.470427,,,0,
2366,2366,"KRUG / BECKER",,  43.454212, -80.467490,,,0,
2369,2369,"KRUG / CAMBRIDGE",,  43.455591, -80.463881,,,0,
2370,2370,"KRUG / ETON",,  43.456016, -80.462381,,,0,
2371,2371,"KRUG / SHERWOOD",,  43.457235, -80.461097,,,0,
2372,2372,"KRUG / RIVER",,  43.458318, -80.457824,,,0,
2373,2373,"LORRAINE / BIRKSHIRE",,  43.457822, -80.448262,,,0,
2379,2379,"OLD CHICOPEE / HOLBORN",,  43.451217, -80.439917,,,0,
2380,2380,"80 HOLBORN DR",,  43.450537, -80.439679,,,0,
2381,2381,"HOLBORN / RIVER",,  43.449185, -80.443052,,,0,
2382,2382,"HOLBORN / HOLBORN",,  43.449353, -80.441776,,,0,
2383,2383,"HOLBORN / OLD CHICOPEE",,  43.450325, -80.439703,,,0,
2384,2384,"OLD CHICOPEE / OTTAWA",,  43.452057, -80.440478,,,0,
2385,2385,"LACKNER / OTTAWA",,  43.457501, -80.432282,,,0,
2389,2389,"CONFEDERATION / LORRAINE",,  43.460341, -80.442367,,,0,
2394,2394,"LORRAINE / BIRKSHIRE",,  43.457762, -80.448843,,,0,
2395,2395,"KRUG / RIVER",,  43.458329, -80.458306,,,0,
2396,2396,"KRUG / SHERWOOD",,  43.457495, -80.460934,,,0,
2400,2400,"KRUG / BECKER",,  43.454294, -80.467711,,,0,
2402,2402,"KRUG / MELROSE",,  43.453469, -80.470228,,,0,
2403,2403,"KRUG / EAST",,  43.452687, -80.472558,,,0,
2404,2404,"KRUG / LYDIA",,  43.451932, -80.474752,,,0,
2405,2405,"KRUG / SAMUEL",,  43.451043, -80.477306,,,0,
2407,2407,"KRUG / LANCASTER",,  43.449816, -80.480777,,,0,
2408,2408,"WEBER / SCOTT",,  43.450597, -80.484268,,,0,
2413,2413,"WELLINGTON / AHRENS",,  43.457580, -80.493282,,,0,
2414,2414,"WELLINGTON / MARGARET",,  43.458709, -80.489947,,,0,
2415,2415,"WELLINGTON / ST. LEGER",,  43.459659, -80.487084,,,0,
2416,2416,"WELLINGTON / MAJOR",,  43.460645, -80.484059,,,0,
2417,2417,"LANCASTER / LOUISA",,  43.461985, -80.483590,,,0,
2418,2418,"LANCASTER / HILL",,  43.464373, -80.484102,,,0,
2419,2419,"LANCASTER / GUELPH",,  43.465490, -80.484080,,,0,
2420,2420,"LANCASTER / ARNOLD",,  43.467840, -80.484196,,,0,
2421,2421,"LANCASTER / ASH",,  43.469182, -80.484234,,,0,
2422,2422,"LANCASTER / UNION",,  43.471082, -80.484280,,,0,
2423,2423,"LANCASTER / HAMEL",,  43.475252, -80.484343,,,0,
2424,2424,"LANCASTER / BRIDGE",,  43.481800, -80.482853,,,0,
2425,2425,"BRIDGE / TYSON",,  43.481203, -80.480298,,,0,
2426,2426,"BRIDGE / BLOOMINGDALE",,  43.480456, -80.478289,,,0,
2427,2427,"BRIDGE / SCHWEITZER",,  43.478951, -80.474197,,,0,
2428,2428,"BRIDGE / TAGGE",,  43.478121, -80.471879,,,0,
2429,2429,"STANLEY / SCHUELLER",,  43.477691, -80.466579,,,0,
2430,2430,"STANLEY / TAGGE",,  43.479291, -80.467962,,,0,
2431,2431,"STANLEY / SCHWEITZER",,  43.480962, -80.469035,,,0,
2432,2432,"SCHWEITZER / NELSON",,  43.481567, -80.467324,,,0,
2433,2433,"SCHWEITZER / DANIEL",,  43.482730, -80.463888,,,0,
2434,2434,"DANIEL / BLOOMINGDALE",,  43.485285, -80.465386,,,0,
2435,2435,"BLOOMINGDALE / NELSON",,  43.484158, -80.468859,,,0,
2436,2436,"BLOOMINGDALE / STANLEY",,  43.483313, -80.471129,,,0,
2437,2437,"BLOOMINGDALE / PRINCE",,  43.481847, -80.475297,,,0,
2438,2438,"BLOOMINGDALE / HORNING",,  43.481100, -80.477505,,,0,
2439,2439,"BRIDGE / TYSON",,  43.481111, -80.479755,,,0,
2440,2440,"LANCASTER / HAMEL",,  43.475054, -80.484456,,,0,
2441,2441,"LANCASTER / UNION",,  43.471362, -80.484463,,,0,
2442,2442,"LANCASTER / ASH",,  43.469291, -80.484381,,,0,
2443,2443,"LANCASTER / ARNOLD",,  43.468048, -80.484342,,,0,
2444,2444,"LANCASTER / GUELPH",,  43.465374, -80.484303,,,0,
2445,2445,"LANCASTER / HILL",,  43.464113, -80.484252,,,0,
2446,2446,"LANCASTER / LOUISA",,  43.462139, -80.483799,,,0,
2447,2447,"WELLINGTON / MAJOR",,  43.460700, -80.484158,,,0,
2448,2448,"WELLINGTON / ST. LEGER",,  43.459829, -80.486823,,,0,
2449,2449,"WELLINGTON / MARGARET",,  43.458692, -80.490318,,,0,
2450,2450,"WELLINGTON / AHRENS",,  43.457795, -80.492971,,,0,
2457,2457,"KING / WATER",,  43.451734, -80.494752,,,0,
2458,2458,"KING / GAUKEL",,  43.451158, -80.492903,,,0,
2459,2459,"WEBER / YOUNG",,  43.453281, -80.490450,,,0,
2461,2461,"VICTORIA / WEBER",,  43.454652, -80.494552,,,0,
2462,2462,"WEBER / WELLINGTON",,  43.456966, -80.495042,,,0,
2463,2463,"WEBER / WILHELM",,  43.459245, -80.497285,,,0,
2464,2464,"WEBER / GUELPH",,  43.460775, -80.498966,,,0,
2465,2465,"WEBER / RAITAR",,  43.462141, -80.500438,,,0,
2466,2466,"WEBER / ROGER",,  43.463991, -80.502971,,,0,
2467,2467,"UNION / WEBER",,  43.465518, -80.504626,,,0,
2468,2468,"UNION / ELLIS",,  43.466060, -80.503027,,,0,
2469,2469,"UNION / MARGARET",,  43.467083, -80.500163,,,0,
2471,2471,"MARGARET / FAIRFIELD",,  43.465068, -80.496433,,,0,
2472,2472,"MARGARET / GUELPH",,  43.463357, -80.494569,,,0,
2491,2491,"MARGARET / BREITHAUPT CENTRE",,  43.465284, -80.496555,,,0,
2492,2492,"UNION / MARGARET",,  43.467219, -80.500310,,,0,
2493,2493,"UNION / ELLIS",,  43.466329, -80.502765,,,0,
2494,2494,"WEBER / ROGER",,  43.463892, -80.503151,,,0,
2495,2495,"WEBER / RAITAR",,  43.462540, -80.501090,,,0,
2496,2496,"WEBER / GUELPH",,  43.461463, -80.499912,,,0,
2498,2498,"WEBER / WILHELM",,  43.458594, -80.496598,,,0,
2499,2499,"WEBER / WELLINGTON",,  43.457211, -80.495300,,,0,
2500,2500,"WEBER / VICTORIA",,  43.454614, -80.493700,,,0,
2501,2501,"WEBER / YOUNG",,  43.453214, -80.490763,,,0,
2502,2502,"WEBER / ONTARIO",,  43.452610, -80.489356,,,0,
2503,2503,"WEBER / QUEEN",,  43.451927, -80.487619,,,0,
2504,2504,"PATH TO BAUER",,  43.496624, -80.529431,,,0,
2505,2505,"MANULIFE",,  43.491686, -80.528492,,,0,
2507,2507,"KING / BLUE SPRINGS",,  43.487531, -80.527461,,,0,
2508,2508,"KING / WEBER",,  43.483953, -80.526734,,,0,
2509,2509,"KING / COLUMBIA",,  43.482331, -80.526364,,,0,
2511,2511,"COLUMBIA / HOLLY",,  43.480697, -80.529690,,,0,
2512,2512,"COLUMBIA / HAZEL",,  43.480075, -80.531527,,,0,
2513,2513,"COLUMBIA / ALBERT",,  43.478783, -80.535035,,,0,
2514,2514,"COLUMBIA / LESTER",,  43.477964, -80.537440,,,0,
2515,2515,"U.W. -  SOUTH CAMPUS HALL",,  43.468593, -80.540280,,,0,
2516,2516,"U.W. -  ENVIRONMENT 3",,  43.467787, -80.543587,,,0,
2517,2517,"U.W. - NEEDLES HALL",,  43.469580, -80.543957,,,0,
2518,2518,"U.W. -  UNIVERSITY CLUB",,  43.472730, -80.547989,,,0,
2519,2519,"U.W. -  B.C. MATTHEWS HALL",,  43.473929, -80.546237,,,0,
2520,2520,"COLUMBIA / U.W. OPTOMETRY",,  43.475424, -80.544123,,,0,
2521,2521,"COLUMBIA / PHILLIP",,  43.476804, -80.540193,,,0,
2522,2522,"COLUMBIA / LESTER",,  43.477855, -80.537267,,,0,
2523,2523,"COLUMBIA / ALBERT",,  43.478541, -80.535333,,,0,
2524,2524,"COLUMBIA / HAZEL",,  43.480027, -80.531130,,,0,
2525,2525,"COLUMBIA / HOLLY",,  43.480784, -80.529071,,,0,
2526,2526,"COLUMBIA / KING",,  43.481709, -80.526381,,,0,
2527,2527,"REGINA / COLUMBIA",,  43.480919, -80.524767,,,0,
2528,2528,"REGINA / HICKORY",,  43.478702, -80.524302,,,0,
2529,2529,"HICKORY / KING",,  43.478184, -80.525184,,,0,
2530,2530,"U.W. / BIOLOGY",,  43.470719, -80.544470,,,0,
2531,2531,"COLUMBIA / HAGEY",,  43.474512, -80.547288,,,0,
2532,2532,"KING / HICKORY",,  43.478347, -80.525517,,,0,
2533,2533,"KING / UNIVERSITY",,  43.475428, -80.524983,,,0,place_KUN
2535,2535,"KING / CENTRAL",,  43.469804, -80.523742,,,0,
2545,2545,"Charles Terminal",,  43.449492, -80.492768,,,0,place_CST
2546,2546,"Charles Terminal",,  43.449410, -80.492559,,,0,place_CST
2547,2547,"Charles Terminal",,  43.449146, -80.491931,,,0,place_CST
2548,2548,"Charles Terminal",,  43.449028, -80.491685,,,0,place_CST
2549,2549,"Charles Terminal",,  43.449074, -80.491870,,,0,place_CST
2550,2550,"Charles Terminal",,  43.449262, -80.492323,,,0,place_CST
2551,2551,"Charles Terminal",,  43.449169, -80.492080,,,0,place_CST
2552,2552,"Charles Terminal",,  43.449401, -80.492683,,,0,place_CST
2553,2553,"Charles Terminal",,  43.449538, -80.492978,,,0,place_CST
2554,2554,"Charles Terminal",,  43.449246, -80.492190,,,0,place_CST
2555,2555,"Charles Terminal",,  43.449003, -80.492216,,,0,place_CST
2556,2556,"Charles Terminal",,  43.449085, -80.492463,,,0,place_CST
2557,2557,"Charles Terminal",,  43.449385, -80.493128,,,0,place_CST
2558,2558,"Charles Terminal",,  43.449230, -80.492672,,,0,place_CST
2559,2559,"Charles Terminal",,  43.449076, -80.492315,,,0,place_CST
2560,2560,"Charles Terminal",,  43.448975, -80.492068,,,0,place_CST
2561,2561,"KING / BENTON",,  43.449218, -80.487827,,,0,
2562,2562,"KING / QUEEN",,  43.449864, -80.489391,,,0,
2564,2564,"KING / CEDAR",,  43.447425, -80.483591,,,0,
2565,2565,"KING / CAMERON",,  43.446089, -80.480920,,,0,
2567,2567,"KING / STIRLING",,  43.444298, -80.477216,,,0,
2568,2568,"KING / BORDEN",,  43.442842, -80.473916,,,0,
2569,2569,"KING / OTTAWA",,  43.441942, -80.471885,,,0,
2570,2570,"KING / SYDNEY",,  43.440958, -80.469521,,,0,
2571,2571,"KING / ROCKWAY CENTRE",,  43.439755, -80.466381,,,0,
2572,2572,"KING / ROCKWAY GARDENS",,  43.437861, -80.461850,,,0,
2573,2573,"FIRST / ECKERT",,  43.434540, -80.456579,,,0,
2574,2574,"PARKSIDE / NORTHFIELD",,  43.496572, -80.545800,,,0,
2575,2575,"FOURTH / KINGSWAY",,  43.434243, -80.452813,,,0,
2576,2576,"FOURTH / CONNAUGHT",,  43.431361, -80.454606,,,0,
2577,2577,"CONNAUGHT / SIXTH",,  43.430569, -80.452809,,,0,
2578,2578,"CONNAUGHT / FRANKLIN",,  43.429875, -80.450628,,,0,
2580,2580,"CONNAUGHT / WOODHAVEN",,  43.428522, -80.446378,,,0,
2581,2581,"TRAYNOR / CONNAUGHT",,  43.427821, -80.444902,,,0,
2582,2582,"GREENFIELD / TRAYNOR",,  43.425582, -80.445478,,,0,
2583,2583,"GREENFIELD / KINGSWAY",,  43.424518, -80.441436,,,0,
2584,2584,"GREENFIELD / KINGSWAY",,  43.424716, -80.441533,,,0,
2585,2585,"GREENFIELD / TRAYNOR",,  43.425616, -80.445206,,,0,
2586,2586,"TRAYNOR / CONNAUGHT",,  43.427893, -80.444790,,,0,
2587,2587,"CONNAUGHT / WOODHAVEN",,  43.428721, -80.446710,,,0,
2589,2589,"CONNAUGHT / FRANKLIN",,  43.430047, -80.450849,,,0,
2590,2590,"CONNAUGHT / FIFTH",,  43.431052, -80.454015,,,0,
2591,2591,"FOURTH / WILSON",,  43.429153, -80.455898,,,0,
2592,2592,"WILSON / FRANKLIN",,  43.426870, -80.453052,,,0,
2593,2593,"WILSON / FAIRLAWN",,  43.424462, -80.448565,,,0,
2594,2594,"WILSON / TRAYNOR",,  43.423535, -80.446806,,,0,
2595,2595,"WILSON / BALFOUR",,  43.422734, -80.445084,,,0,
2596,2596,"TRAYNOR / WILSON",,  43.423906, -80.447112,,,0,
2597,2597,"WILSON / WOODHAVEN",,  43.425006, -80.449326,,,0,
2599,2599,"WILSON / FRANKLIN",,  43.426806, -80.452793,,,0,
2600,2600,"WILSON / FIFTH",,  43.427996, -80.455006,,,0,
2601,2601,"FOURTH / WILSON",,  43.429753, -80.455386,,,0,
2602,2602,"FOURTH / CONNAUGHT",,  43.431038, -80.454683,,,0,
2603,2603,"FOURTH / KINGSWAY",,  43.434422, -80.452613,,,0,
2605,2605,"FIRST / ECKERT",,  43.434353, -80.456889,,,0,
2606,2606,"ECKERT / DIXON",,  43.434625, -80.459210,,,0,
2609,2609,"MONTGOMERY / WEBER",,  43.438051, -80.458339,,,0,
2610,2610,"WEBER / WILFRED",,  43.436390, -80.453621,,,0,
2611,2611,"WEBER / DELLROY",,  43.435577, -80.451145,,,0,
2612,2612,"WEBER / FRANKLIN",,  43.434307, -80.447400,,,0,
2613,2613,"WEBER / ARLINGTON",,  43.433346, -80.444073,,,0,
2614,2614,"WEBER / FERGUS",,  43.433315, -80.441392,,,0,
2619,2619,"THALER / KINZIE",,  43.434084, -80.431290,,,0,
2621,2621,"KING / FAIRWAY",,  43.428907, -80.433217,,,0,
2622,2622,"KING / MORGAN",,  43.429511, -80.435175,,,0,
2623,2623,"WEBER / HWY 8 RAMP",,  43.430611, -80.437216,,,0,
2624,2624,"FRANKLIN / PROSPECT",,  43.436070, -80.446878,,,0,
2625,2625,"FRANKLIN / SHUH",,  43.437874, -80.445798,,,0,
2626,2626,"FRANKLIN / TRAFALGAR",,  43.440146, -80.446383,,,0,
2627,2627,"FRANKLIN / KENNETH",,  43.441229, -80.446855,,,0,
2628,2628,"FRANKLIN / DALEWOOD",,  43.443232, -80.447714,,,0,
2629,2629,"FRANKLIN / BRADLEY",,  43.444658, -80.448344,,,0,
2630,2630,"FRANKLIN / DREGER",,  43.446482, -80.449477,,,0,
2631,2631,"FRANKLIN / OTTAWA",,  43.447855, -80.450379,,,0,
2632,2632,"OTTAWA / DREGER",,  43.448210, -80.452971,,,0,
