shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
90077,43.503428,-80.528500,380009
90077,43.502572,-80.528015,380010
90077,43.502572,-80.528015,390001
90077,43.502308,-80.527865,390002
90077,43.502101,-80.527768,390003
90077,43.501730,-80.527474,390004
90077,43.501477,-80.527216,390005
90077,43.499815,-80.525637,390006
90077,43.499815,-80.525637,400001
90077,43.499579,-80.525412,400002
90077,43.499472,-80.525685,400003
90077,43.499428,-80.525871,400004
90077,43.499457,-80.526452,400005
90077,43.499727,-80.526463,400006
90077,43.499800,-80.526536,400007
90077,43.499836,-80.526697,400008
90077,43.499859,-80.527872,400009
90077,43.499103,-80.527890,400010
90077,43.498582,-80.528228,400011
90077,43.498141,-80.528244,400012
90077,43.497961,-80.528245,400013
90077,43.497981,-80.528864,400014
90078,43.475913,-80.525660,10001
90078,43.475783,-80.526032,10002
90078,43.475374,-80.527160,10003
90078,43.475062,-80.528015,10004
90078,43.475487,-80.528343,10005
90078,43.475487,-80.528343,20001
90078,43.476092,-80.528811,20002
90078,43.476462,-80.529080,20003
90078,43.477582,-80.529900,20004
90078,43.477849,-80.530108,20005
90078,43.477849,-80.530108,30001
90078,43.479545,-80.531430,30002
90078,43.479545,-80.531430,40001
90078,43.479922,-80.531724,40002
90078,43.480671,-80.532275,40003
90078,43.481421,-80.532887,40004
90078,43.481521,-80.532970,40005
90078,43.481521,-80.532970,50001
90078,43.482605,-80.533855,50002
90078,43.482813,-80.534089,50003
90078,43.483715,-80.535134,50004
90078,43.483715,-80.535134,60001
90078,43.483916,-80.535366,60002
90078,43.484568,-80.536103,60003
90078,43.485083,-80.536693,60004
90078,43.485645,-80.537334,60005
90078,43.485645,-80.537334,70001
90078,43.485762,-80.537467,70002
90078,43.486060,-80.537798,70003
90078,43.486133,-80.537909,70004
90078,43.486169,-80.538057,70005
90078,43.486161,-80.538156,70006
90078,43.485685,-80.539361,70007
90078,43.485685,-80.539361,80001
90078,43.485269,-80.540414,80002
90078,43.485947,-80.541015,80003
90078,43.486326,-80.541247,80004
90078,43.486732,-80.541404,80005
90078,43.487101,-80.541476,80006
90078,43.487345,-80.541474,80007
90078,43.488146,-80.541500,80008
90078,43.488146,-80.541500,90001
90078,43.488272,-80.541504,90002
90078,43.488677,-80.541464,90003
90078,43.488974,-80.541437,90004
90078,43.489307,-80.541311,90005
90078,43.489719,-80.540899,90006
90078,43.490095,-80.540266,90007
90078,43.490443,-80.539533,90008
90078,43.490587,-80.539219,90009
90078,43.490587,-80.539219,100001
90078,43.491032,-80.538243,100002
90078,43.491193,-80.537945,100003
90078,43.491319,-80.537758,100004
90078,43.491534,-80.537534,100005
90078,43.491650,-80.537447,100006
90078,43.491875,-80.537296,100007
90078,43.491948,-80.537580,100008
90078,43.491963,-80.537661,100009
90078,43.491963,-80.537661,110001
90078,43.492003,-80.537889,110002
90078,43.492124,-80.538803,110003
90078,43.492227,-80.539730,110004
90078,43.492432,-80.541472,110005
90078,43.492562,-80.542449,110006
90078,43.492729,-80.543585,110007
90078,43.492793,-80.544042,110008
90078,43.492913,-80.544586,110009
90078,43.492614,-80.544666,110010
90078,43.492614,-80.544666,120001
90078,43.492148,-80.544789,120002
90078,43.491257,-80.544969,120003
90078,43.489926,-80.545350,120004
90078,43.489991,-80.545832,120005
90078,43.490005,-80.546117,120006
90078,43.490005,-80.546117,130001
90078,43.490011,-80.546240,130002
90078,43.490003,-80.546537,130003
90078,43.489977,-80.546846,130004
90078,43.489889,-80.547317,130005
90078,43.489789,-80.547689,130006
90078,43.489789,-80.547689,140001
90078,43.489738,-80.547874,140002
90078,43.489408,-80.548607,140003
90078,43.489059,-80.549190,140004
90078,43.488827,-80.549613,140005
90078,43.488692,-80.549774,140006
90078,43.488531,-80.549949,140007
90078,43.488315,-80.550074,140008
90078,43.488135,-80.550112,140009
90078,43.488004,-80.550126,140010
90078,43.488004,-80.550126,150001
90078,43.487496,-80.550179,150002
90078,43.486966,-80.550319,150003
90078,43.486552,-80.550557,150004
90078,43.486140,-80.550981,150005
90078,43.485634,-80.551647,150006
90078,43.485634,-80.551647,160001
90078,43.485432,-80.551913,160002
90078,43.485776,-80.552492,160003
90078,43.485885,-80.552726,160004
90078,43.486167,-80.553379,160005
90078,43.486476,-80.554193,160006
90078,43.486622,-80.554563,160007
90078,43.486822,-80.555106,160008
90078,43.486982,-80.555486,160009
90078,43.486982,-80.555486,170001
90078,43.487077,-80.555710,170002
90078,43.487222,-80.555981,170003
90078,43.487475,-80.556375,170004
90078,43.487282,-80.556636,170005
90078,43.487282,-80.556636,180001
90078,43.487117,-80.556860,180002
90078,43.486858,-80.557505,180003
90078,43.486771,-80.558062,180004
90078,43.486646,-80.558496,180005
90078,43.486539,-80.558707,180006
90078,43.486306,-80.558931,180007
90078,43.486136,-80.559019,180008
90078,43.486136,-80.559019,190001
90078,43.485650,-80.559270,190002
90078,43.485077,-80.559593,190003
90078,43.485077,-80.559593,200001
90078,43.484895,-80.559696,200002
90078,43.485525,-80.561855,200003
90078,43.485670,-80.562188,200004
90078,43.485788,-80.562360,200005
90078,43.485959,-80.562520,200006
90078,43.486672,-80.563089,200007
90078,43.486672,-80.563089,210001
90078,43.486835,-80.563218,210002
90078,43.487368,-80.563660,210003
90078,43.487558,-80.563720,210004
90078,43.487720,-80.563719,210005
90078,43.487936,-80.563643,210006
90078,43.488555,-80.563194,210007
90078,43.488771,-80.563081,210008
90078,43.489023,-80.563042,210009
90078,43.489116,-80.563086,210010
90078,43.489116,-80.563086,220001
90078,43.489438,-80.563237,220002
90078,43.490106,-80.563690,220003
90078,43.490666,-80.564081,220004
90078,43.491056,-80.564342,220005
90078,43.491056,-80.564342,230001
90078,43.491252,-80.564473,230002
90078,43.491695,-80.564767,230003
90078,43.492001,-80.564876,230004
90078,43.492217,-80.564911,230005
90078,43.492524,-80.564897,230006
90078,43.492811,-80.564820,230007
90078,43.493018,-80.564745,230008
90078,43.493701,-80.564381,230009
90078,43.493661,-80.563963,230010
90078,43.493661,-80.563963,240001
90078,43.493654,-80.563899,240002
90078,43.493626,-80.563664,240003
90078,43.493643,-80.563367,240004
90078,43.493687,-80.563107,240005
90078,43.493821,-80.562661,240006
90078,43.494203,-80.561384,240007
90078,43.494496,-80.560417,240008
90078,43.494692,-80.559748,240009
90078,43.494734,-80.559599,240010
90078,43.494734,-80.559599,250001
90078,43.494976,-80.558744,250002
90078,43.495020,-80.558422,250003
90078,43.495001,-80.558175,250004
90078,43.494882,-80.557632,250005
90078,43.494579,-80.556624,250006
90078,43.494579,-80.556624,260001
90078,43.494544,-80.556509,260002
90078,43.494005,-80.556735,260003
90078,43.493915,-80.556761,260004
90078,43.493816,-80.556700,260005
90078,43.493409,-80.556430,260006
90078,43.493573,-80.555963,260007
90078,43.493573,-80.555963,270001
90078,43.494405,-80.553590,270002
90078,43.494405,-80.553590,280001
90078,43.494487,-80.553355,280002
90078,43.494941,-80.552066,280003
90078,43.495467,-80.550639,280004
90078,43.495743,-80.549858,280005
90078,43.495768,-80.549785,280006
90078,43.495768,-80.549785,290001
90078,43.495921,-80.549337,290002
90078,43.496001,-80.549114,290003
90078,43.496311,-80.548235,290004
90078,43.496311,-80.548235,300001
90078,43.496473,-80.547775,300002
90078,43.497015,-80.546253,300003
90078,43.497015,-80.546253,310001
90078,43.497079,-80.546076,310002
90078,43.497239,-80.545617,310003
90078,43.497560,-80.544749,310004
90078,43.498076,-80.543372,310005
90078,43.498486,-80.542181,310006
90078,43.498530,-80.542082,310007
90078,43.498931,-80.540854,310008
90078,43.498993,-80.540693,310009
90078,43.499572,-80.539118,310010
90078,43.499616,-80.538994,310011
90078,43.500133,-80.537629,310012
90078,43.500294,-80.537171,310013
90078,43.500294,-80.537171,320001
90078,43.500845,-80.535607,320002
90078,43.501371,-80.534218,320003
90078,43.501497,-80.533887,320004
90078,43.501497,-80.533887,330001
90078,43.501594,-80.533635,330002
90078,43.501683,-80.533350,330003
90078,43.501923,-80.532618,330004
90078,43.502074,-80.532184,330005
90078,43.502217,-80.531812,330006
90078,43.502475,-80.531154,330007
90078,43.503054,-80.529566,330008
90078,43.503428,-80.528500,330009
90078,43.502572,-80.528015,330010
90078,43.502572,-80.528015,340001
90078,43.502308,-80.527865,340002
90078,43.502101,-80.527768,340003
90078,43.501730,-80.527474,340004
90078,43.501477,-80.527216,340005
90078,43.499815,-80.525637,340006
90078,43.499815,-80.525637,350001
90078,43.499579,-80.525412,350002
90078,43.499472,-80.525685,350003
90078,43.499428,-80.525871,350004
90078,43.499457,-80.526452,350005
90078,43.499727,-80.526463,350006
90078,43.499800,-80.526536,350007
90078,43.499836,-80.526697,350008
90078,43.499859,-80.527872,350009
90078,43.499103,-80.527890,350010
90078,43.498582,-80.528228,350011
90078,43.498141,-80.528244,350012
90078,43.497961,-80.528245,350013
90078,43.497981,-80.528864,350014
90079,43.497981,-80.528864,10001
90079,43.497992,-80.529185,10002
90079,43.498145,-80.529209,10003
90079,43.498379,-80.529244,10004
90079,43.498559,-80.529230,10005
90079,43.498703,-80.529180,10006
90079,43.499072,-80.529004,10007
90079,43.499458,-80.528914,10008
90079,43.499656,-80.528912,10009
90079,43.499783,-80.529023,10010
90079,43.499810,-80.528973,10011
90079,43.499855,-80.528948,10012
90079,43.499900,-80.528948,10013
90079,43.499945,-80.528972,10014
90079,43.499981,-80.529034,10015
90079,43.499990,-80.529120,10016
90079,43.499955,-80.529195,10017
90079,43.500000,-80.529244,10018
90079,43.500136,-80.529465,10019
90079,43.500173,-80.529539,10020
90079,43.500173,-80.529539,20001
90079,43.500254,-80.529699,20002
90079,43.500372,-80.529859,20003
90079,43.500498,-80.529970,20004
90079,43.501184,-80.530360,20005
90079,43.501783,-80.530706,20006
90079,43.501783,-80.530706,30001
90079,43.501798,-80.530714,30002
90079,43.502475,-80.531154,30003
90079,43.502217,-80.531812,30004
90079,43.502074,-80.532184,30005
90079,43.501923,-80.532618,30006
90079,43.501683,-80.533350,30007
90079,43.501594,-80.533635,30008
90079,43.501510,-80.533855,30009
90079,43.501510,-80.533855,40001
90079,43.501371,-80.534218,40002
90079,43.500845,-80.535607,40003
90079,43.500220,-80.537384,40004
90079,43.500220,-80.537384,50001
90079,43.500133,-80.537629,50002
90079,43.499616,-80.538994,50003
90079,43.499572,-80.539118,50004
90079,43.498993,-80.540693,50005
90079,43.498931,-80.540854,50006
90079,43.498530,-80.542082,50007
90079,43.498486,-80.542181,50008
90079,43.498076,-80.543372,50009
90079,43.497560,-80.544749,50010
90079,43.497239,-80.545617,50011
90079,43.497239,-80.545618,50012
90079,43.497239,-80.545618,60001
90079,43.497079,-80.546076,60002
90079,43.496473,-80.547775,60003
90079,43.496091,-80.548859,60004
90079,43.496091,-80.548859,70001
90079,43.496001,-80.549114,70002
90079,43.495921,-80.549337,70003
90079,43.495743,-80.549858,70004
90079,43.495490,-80.550575,70005
90079,43.495490,-80.550575,80001
90079,43.495467,-80.550639,80002
90079,43.494941,-80.552066,80003
90079,43.494487,-80.553355,80004
90079,43.494369,-80.553690,80005
90079,43.494369,-80.553690,90001
90079,43.493523,-80.556107,90002
90079,43.493523,-80.556107,100001
90079,43.493409,-80.556430,100002
90079,43.493816,-80.556700,100003
90079,43.493915,-80.556761,100004
90079,43.494005,-80.556735,100005
90079,43.494544,-80.556509,100006
90079,43.494730,-80.557127,100007
90079,43.494730,-80.557127,110001
90079,43.494882,-80.557632,110002
90079,43.495001,-80.558175,110003
90079,43.495020,-80.558422,110004
90079,43.494976,-80.558744,110005
90079,43.494747,-80.559555,110006
90079,43.494747,-80.559555,120001
90079,43.494692,-80.559748,120002
90079,43.494496,-80.560417,120003
90079,43.494203,-80.561384,120004
90079,43.493871,-80.562491,120005
90079,43.493871,-80.562491,130001
90079,43.493821,-80.562661,130002
90079,43.493687,-80.563107,130003
90079,43.493643,-80.563367,130004
90079,43.493626,-80.563664,130005
90079,43.493654,-80.563899,130006
90079,43.493701,-80.564381,130007
90079,43.493195,-80.564651,130008
90079,43.493195,-80.564651,140001
90079,43.493018,-80.564745,140002
90079,43.492811,-80.564820,140003
90079,43.492524,-80.564897,140004
90079,43.492217,-80.564911,140005
90079,43.492001,-80.564876,140006
90079,43.491695,-80.564767,140007
90079,43.491252,-80.564473,140008
90079,43.491220,-80.564451,140009
90079,43.491220,-80.564451,150001
90079,43.490666,-80.564081,150002
90079,43.490106,-80.563690,150003
90079,43.489438,-80.563237,150004
90079,43.489023,-80.563042,150005
90079,43.488771,-80.563081,150006
90079,43.488555,-80.563194,150007
90079,43.488420,-80.563292,150008
90079,43.488420,-80.563292,160001
90079,43.487936,-80.563643,160002
90079,43.487720,-80.563719,160003
90079,43.487558,-80.563720,160004
90079,43.487368,-80.563660,160005
90079,43.486835,-80.563218,160006
90079,43.486820,-80.563206,160007
90079,43.486820,-80.563206,170001
90079,43.485959,-80.562520,170002
90079,43.485788,-80.562360,170003
90079,43.485670,-80.562188,170004
90079,43.485525,-80.561855,170005
90079,43.484975,-80.559971,170006
90079,43.484975,-80.559971,180001
90079,43.484895,-80.559696,180002
90079,43.485650,-80.559270,180003
90079,43.486306,-80.558931,180004
90079,43.486539,-80.558707,180005
90079,43.486646,-80.558496,180006
90079,43.486771,-80.558062,180007
90079,43.486858,-80.557505,180008
90079,43.487117,-80.556860,180009
90079,43.487237,-80.556697,180010
90079,43.487237,-80.556697,190001
90079,43.487475,-80.556375,190002
90079,43.487222,-80.555981,190003
90079,43.487077,-80.555710,190004
90079,43.486822,-80.555106,190005
90079,43.486622,-80.554563,190006
90079,43.486476,-80.554193,190007
90079,43.486221,-80.553521,190008
90079,43.486221,-80.553521,200001
90079,43.486167,-80.553379,200002
90079,43.485885,-80.552726,200003
90079,43.485776,-80.552492,200004
90079,43.485432,-80.551913,200005
90079,43.485679,-80.551587,200006
90079,43.485679,-80.551587,210001
90079,43.486140,-80.550981,210002
90079,43.486552,-80.550557,210003
90079,43.486966,-80.550319,210004
90079,43.487496,-80.550179,210005
90079,43.487951,-80.550131,210006
90079,43.487951,-80.550131,220001
90079,43.488135,-80.550112,220002
90079,43.488315,-80.550074,220003
90079,43.488531,-80.549949,220004
90079,43.488692,-80.549774,220005
90079,43.488827,-80.549613,220006
90079,43.489059,-80.549190,220007
90079,43.489408,-80.548607,220008
90079,43.489653,-80.548063,220009
90079,43.489653,-80.548063,230001
90079,43.489738,-80.547874,230002
90079,43.489889,-80.547317,230003
90079,43.489977,-80.546846,230004
90079,43.490003,-80.546537,230005
90079,43.490011,-80.546240,230006
90079,43.489991,-80.545832,230007
90079,43.489926,-80.545350,230008
90079,43.490182,-80.545276,230009
90079,43.490182,-80.545276,240001
90079,43.491257,-80.544969,240002
90079,43.492148,-80.544789,240003
90079,43.492570,-80.544677,240004
90079,43.492570,-80.544677,250001
90079,43.492913,-80.544586,250002
90079,43.492793,-80.544042,250003
90079,43.492729,-80.543585,250004
90079,43.492562,-80.542449,250005
90079,43.492432,-80.541472,250006
90079,43.492227,-80.539730,250007
90079,43.492124,-80.538803,250008
90079,43.492003,-80.537889,250009
90079,43.491948,-80.537580,250010
90079,43.491875,-80.537296,250011
90079,43.491650,-80.537447,250012
90079,43.491545,-80.537525,250013
90079,43.491545,-80.537525,260001
90079,43.491534,-80.537534,260002
90079,43.491319,-80.537758,260003
90079,43.491193,-80.537945,260004
90079,43.491032,-80.538243,260005
90079,43.490477,-80.539460,260006
90079,43.490477,-80.539460,270001
90079,43.490443,-80.539533,270002
90079,43.490095,-80.540266,270003
90079,43.489719,-80.540899,270004
90079,43.489307,-80.541311,270005
90079,43.488974,-80.541437,270006
90079,43.488677,-80.541464,270007
90079,43.488272,-80.541504,270008
90079,43.487633,-80.541483,270009
90079,43.487633,-80.541483,280001
90079,43.487345,-80.541474,280002
90079,43.487101,-80.541476,280003
90079,43.486732,-80.541404,280004
90079,43.486326,-80.541247,280005
90079,43.485947,-80.541015,280006
90079,43.485269,-80.540414,280007
90079,43.485779,-80.539122,280008
90079,43.485779,-80.539122,290001
90079,43.486161,-80.538156,290002
90079,43.486169,-80.538057,290003
90079,43.486133,-80.537909,290004
90079,43.486060,-80.537798,290005
90079,43.485811,-80.537521,290006
90079,43.485811,-80.537521,300001
90079,43.485762,-80.537467,300002
90079,43.485083,-80.536693,300003
90079,43.484568,-80.536103,300004
90079,43.483986,-80.535445,300005
90079,43.483986,-80.535445,310001
90079,43.483916,-80.535366,310002
90079,43.482813,-80.534089,310003
90079,43.482605,-80.533855,310004
90079,43.481599,-80.533033,310005
90079,43.481599,-80.533033,320001
90079,43.481421,-80.532887,320002
90079,43.480671,-80.532275,320003
90079,43.480113,-80.531865,320004
90079,43.480113,-80.531865,330001
90079,43.479922,-80.531724,330002
90079,43.478972,-80.530984,330003
90079,43.478972,-80.530984,340001
90079,43.477920,-80.530163,340002
90079,43.477920,-80.530163,350001
90079,43.477582,-80.529900,350002
90079,43.476462,-80.529080,350003
90079,43.476092,-80.528811,350004
90079,43.475243,-80.528155,350005
90084,43.472737,-80.541204,10001
90084,43.472720,-80.541189,10002
90084,43.472268,-80.540586,10003
90084,43.471480,-80.539430,10004
90084,43.470999,-80.538618,10005
90084,43.470855,-80.538483,10006
90084,43.470548,-80.538423,10007
90084,43.470297,-80.538561,10008
90084,43.469632,-80.539012,10009
90084,43.469408,-80.539335,10010
90084,43.469364,-80.539386,10011
90084,43.469364,-80.539386,20001
90084,43.469140,-80.539646,20002
90084,43.468987,-80.539894,20003
90084,43.468714,-80.539105,20004
90084,43.469145,-80.538842,20005
90084,43.469321,-80.538755,20006
90084,43.469321,-80.538755,30001
90084,43.470287,-80.538277,30002
90084,43.470889,-80.537951,30003
90084,43.471140,-80.537764,30004
90084,43.471481,-80.537403,30005
90084,43.471704,-80.537092,30006
90084,43.471812,-80.536893,30007
90084,43.471901,-80.536682,30008
90084,43.472061,-80.536273,30009
90084,43.472237,-80.535772,30010
90084,43.472237,-80.535772,40001
90084,43.472862,-80.533980,40002
90084,43.473236,-80.532970,40003
90084,43.473236,-80.532970,50001
90084,43.473290,-80.532826,50002
90084,43.473726,-80.531661,50003
90084,43.474109,-80.530607,50004
90084,43.474200,-80.530365,50005
90084,43.474200,-80.530365,60001
90084,43.474572,-80.529379,60002
90084,43.475062,-80.528015,60003
90084,43.475487,-80.528343,60004
90084,43.475487,-80.528343,70001
90084,43.476092,-80.528811,70002
90084,43.476462,-80.529080,70003
90084,43.477582,-80.529900,70004
90084,43.477849,-80.530108,70005
90084,43.477849,-80.530108,80001
90084,43.479545,-80.531430,80002
90084,43.479545,-80.531430,90001
90084,43.479922,-80.531724,90002
90084,43.480671,-80.532275,90003
90084,43.481421,-80.532887,90004
90084,43.481521,-80.532970,90005
90084,43.481521,-80.532970,100001
90084,43.482605,-80.533855,100002
90084,43.482813,-80.534089,100003
90084,43.483715,-80.535134,100004
90084,43.483715,-80.535134,110001
90084,43.483916,-80.535366,110002
90084,43.484568,-80.536103,110003
90084,43.485083,-80.536693,110004
90084,43.485645,-80.537334,110005
90084,43.485645,-80.537334,120001
90084,43.485762,-80.537467,120002
90084,43.486060,-80.537798,120003
90084,43.486133,-80.537909,120004
90084,43.486169,-80.538057,120005
90084,43.486161,-80.538156,120006
90084,43.485685,-80.539361,120007
90084,43.485685,-80.539361,130001
90084,43.485269,-80.540414,130002
90084,43.485947,-80.541015,130003
90084,43.486326,-80.541247,130004
90084,43.486732,-80.541404,130005
90084,43.487101,-80.541476,130006
90084,43.487345,-80.541474,130007
90084,43.488146,-80.541500,130008
90084,43.488146,-80.541500,140001
90084,43.488272,-80.541504,140002
90084,43.488677,-80.541464,140003
90084,43.488974,-80.541437,140004
90084,43.489307,-80.541311,140005
90084,43.489719,-80.540899,140006
90084,43.490095,-80.540266,140007
90084,43.490443,-80.539533,140008
90084,43.490587,-80.539219,140009
90084,43.490587,-80.539219,150001
90084,43.491032,-80.538243,150002
90084,43.491193,-80.537945,150003
90084,43.491319,-80.537758,150004
90084,43.491534,-80.537534,150005
90084,43.491650,-80.537447,150006
90084,43.491875,-80.537296,150007
90084,43.491948,-80.537580,150008
90084,43.491963,-80.537661,150009
90084,43.491963,-80.537661,160001
90084,43.492003,-80.537889,160002
90084,43.492124,-80.538803,160003
90084,43.492227,-80.539730,160004
90084,43.492432,-80.541472,160005
90084,43.492562,-80.542449,160006
90084,43.492729,-80.543585,160007
90084,43.492793,-80.544042,160008
90084,43.492913,-80.544586,160009
90084,43.492614,-80.544666,160010
90084,43.492614,-80.544666,170001
90084,43.492148,-80.544789,170002
90084,43.491257,-80.544969,170003
90084,43.489926,-80.545350,170004
90084,43.489991,-80.545832,170005
90084,43.490005,-80.546117,170006
90084,43.490005,-80.546117,180001
90084,43.490011,-80.546240,180002
90084,43.490003,-80.546537,180003
90084,43.489977,-80.546846,180004
90084,43.489889,-80.547317,180005
90084,43.489789,-80.547689,180006
90084,43.489789,-80.547689,190001
90084,43.489738,-80.547874,190002
90084,43.489408,-80.548607,190003
90084,43.489059,-80.549190,190004
90084,43.488827,-80.549613,190005
90084,43.488692,-80.549774,190006
90084,43.488531,-80.549949,190007
90084,43.488315,-80.550074,190008
90084,43.488135,-80.550112,190009
90084,43.488004,-80.550126,190010
90084,43.488004,-80.550126,200001
90084,43.487496,-80.550179,200002
90084,43.486966,-80.550319,200003
90084,43.486552,-80.550557,200004
90084,43.486140,-80.550981,200005
90084,43.485634,-80.551647,200006
100005,43.384793,-80.412109,10001
100005,43.384832,-80.412108,10002
100005,43.384949,-80.412082,10003
100005,43.385012,-80.412131,10004
100005,43.385112,-80.412180,10005
100005,43.385256,-80.412178,10006
100005,43.385381,-80.412128,10007
100005,43.385471,-80.412065,10008
100005,43.385507,-80.412040,10009
100005,43.385570,-80.412101,10010
100005,43.385744,-80.412606,10011
100005,43.386822,-80.412052,10012
100005,43.388507,-80.411217,10013
100005,43.388507,-80.411217,20001
100005,43.388627,-80.411158,20002
100005,43.389328,-80.410805,20003
100005,43.389325,-80.410324,20004
100005,43.389456,-80.409471,20005
100005,43.389604,-80.408469,20006
100005,43.389679,-80.408088,20007
100005,43.389679,-80.408088,30001
100005,43.389849,-80.407232,30002
100005,43.389803,-80.407035,30003
100005,43.389659,-80.406925,30004
100005,43.389406,-80.406829,30005
100005,43.389642,-80.405357,30006
100005,43.389721,-80.405060,30007
100005,43.389835,-80.404504,30008
100005,43.389923,-80.404046,30009
100005,43.390155,-80.403723,30010
100005,43.390316,-80.403665,30011
100005,43.390316,-80.403665,40001
100005,43.390335,-80.403659,40002
100005,43.390542,-80.403694,40003
100005,43.391309,-80.403946,40004
100005,43.391954,-80.404154,40005
100005,43.391954,-80.404154,50001
100005,43.392346,-80.404281,50002
100005,43.392250,-80.404813,50003
100005,43.392076,-80.405877,50004
100005,43.391770,-80.407670,50005
100005,43.391560,-80.408895,50006
100005,43.391400,-80.409365,50007
100005,43.391257,-80.409614,50008
100005,43.391155,-80.409737,50009
100005,43.391155,-80.409737,60001
100005,43.391061,-80.409850,60002
100005,43.390818,-80.410013,60003
100005,43.390938,-80.410432,60004
100005,43.390965,-80.410617,60005
100005,43.390958,-80.410938,60006
100005,43.390923,-80.411099,60007
100005,43.390568,-80.412201,60008
100005,43.390172,-80.413469,60009
100005,43.390172,-80.413469,70001
100005,43.390081,-80.413761,70002
100005,43.389585,-80.415273,70003
100005,43.390023,-80.415319,70004
100005,43.390023,-80.415319,80001
100005,43.390116,-80.415329,80002
100005,43.390612,-80.415337,80003
100005,43.391412,-80.414785,80004
100005,43.391412,-80.414785,90001
100005,43.391518,-80.414711,90002
100005,43.392128,-80.414297,90003
100005,43.392200,-80.414284,90004
100005,43.393324,-80.414218,90005
100005,43.393324,-80.414218,100001
100005,43.393451,-80.414211,100002
100005,43.393776,-80.416109,100003
100005,43.393933,-80.416836,100004
100005,43.394187,-80.417530,100005
100005,43.394187,-80.417530,110001
100005,43.394243,-80.417685,110002
100005,43.394417,-80.418165,110003
100005,43.394928,-80.419444,110004
100005,43.395053,-80.419357,110005
100005,43.395188,-80.419294,110006
100005,43.395332,-80.419280,110007
100005,43.395440,-80.419291,110008
100005,43.395675,-80.419400,110009
100005,43.395819,-80.419534,110010
100005,43.395901,-80.419670,110011
100005,43.395974,-80.419817,110012
100005,43.396011,-80.420002,110013
100005,43.396048,-80.420261,110014
100005,43.396096,-80.420730,110015
100005,43.396079,-80.421063,110016
100005,43.395877,-80.422053,110017
100005,43.395815,-80.422288,110018
100005,43.395818,-80.422708,110019
100005,43.395863,-80.422868,110020
100005,43.396074,-80.423496,110021
100005,43.396184,-80.423915,110022
100005,43.396276,-80.424358,110023
100005,43.396350,-80.424814,110024
100005,43.396527,-80.425850,110025
100005,43.395961,-80.426005,110026
100005,43.395961,-80.426005,120001
100005,43.395870,-80.426029,120002
100005,43.395655,-80.426167,120003
100005,43.395529,-80.426292,120004
100005,43.395378,-80.426540,120005
100005,43.395271,-80.426837,120006
100005,43.395254,-80.427048,120007
100005,43.395274,-80.427442,120008
100005,43.395320,-80.427640,120009
100005,43.395522,-80.428317,120010
100005,43.395522,-80.428317,130001
100005,43.395622,-80.428649,130002
100005,43.395686,-80.428846,130003
100005,43.396033,-80.429683,130004
100005,43.396084,-80.429792,130005
100005,43.396084,-80.429792,140001
100005,43.396260,-80.430162,140002
100005,43.396433,-80.430432,140003
100005,43.395598,-80.431564,140004
100005,43.395598,-80.431564,150001
100005,43.395341,-80.431912,150002
100005,43.394644,-80.432931,150003
100005,43.394438,-80.433229,150004
100005,43.394226,-80.433614,150005
100005,43.394226,-80.433614,160001
100005,43.394144,-80.433763,160002
100005,43.393949,-80.434320,160003
100005,43.393869,-80.434617,160004
100005,43.393782,-80.435248,160005
100005,43.393598,-80.436985,160006
100005,43.393598,-80.436985,170001
100005,43.393550,-80.437436,170002
100005,43.393550,-80.437584,170003
100005,43.393552,-80.437930,170004
100005,43.393590,-80.438349,170005
100005,43.393804,-80.439668,170006
100005,43.393916,-80.440556,170007
100005,43.394066,-80.441733,170008
100005,43.394066,-80.441733,180001
100005,43.394150,-80.442394,180002
100005,43.394215,-80.442677,180003
100005,43.394315,-80.442936,180004
100005,43.394442,-80.443169,180005
100005,43.394596,-80.443378,180006
100005,43.395058,-80.443843,180007
100005,43.395230,-80.444113,180008
100005,43.395340,-80.444433,180009
100005,43.395386,-80.444655,180010
100005,43.395388,-80.445000,180011
100005,43.395353,-80.445223,180012
100005,43.395261,-80.445518,180013
100005,43.395261,-80.445518,190001
100005,43.395184,-80.445768,190002
100005,43.394892,-80.446684,190003
100005,43.394669,-80.447304,190004
100005,43.394465,-80.447886,190005
100005,43.394304,-80.448171,190006
100005,43.394248,-80.448242,190007
100005,43.394248,-80.448242,200001
100005,43.394134,-80.448383,200002
100005,43.393892,-80.448644,200003
100005,43.393158,-80.449367,200004
100005,43.392378,-80.450152,200005
100005,43.392029,-80.450501,200006
100005,43.391750,-80.450590,200007
100005,43.391663,-80.450566,200008
100005,43.391663,-80.450566,210001
100005,43.391452,-80.450506,210002
100005,43.390568,-80.450218,210003
100005,43.390244,-80.450110,210004
100005,43.390054,-80.449963,210005
100005,43.389927,-80.449767,210006
100005,43.389419,-80.448944,210007
100005,43.389283,-80.448711,210008
100005,43.389207,-80.448486,210009
100005,43.389207,-80.448486,220001
100005,43.389146,-80.448305,220002
100005,43.389126,-80.448095,220003
100005,43.389125,-80.447885,220004
100005,43.389178,-80.447625,220005
100005,43.389647,-80.445954,220006
100005,43.389754,-80.445583,220007
100005,43.390069,-80.444420,220008
100005,43.390069,-80.444420,230001
100005,43.390116,-80.444246,230002
100005,43.390435,-80.443144,230003
100005,43.390913,-80.441436,230004
100005,43.391083,-80.441113,230005
100005,43.391728,-80.440465,230006
100005,43.391830,-80.440656,230007
